Unnamed: 0,Communication_Communication band,Communication_Frequency [GHz],Communication_Beamwidth [deg],Communication_D_r [m],Communication_Required Eb/N0 [dB],Communication_Efficiency,Communication_D_antenna [m],Communication_Mass_communication [kg],Communication_Data Rate [bps],OBC_cpu_DMIPS,OBC_cpu_power_idle,OBC_power max,OBC_cpu efficiency,OBC_recovery rate,OBC_Throughtput per W,OBC_Mass_OBC,SolarArray_Solar Material,SolarArray_Efficiency,SolarArray_Specific Power [W/kg],SolarArray_A_solar [m^2],SolarArray_P_solar_max [W],SolarArray_Mass_solar_array [kg],Battery_Battery type,Battery_Number of cell,Battery_Diameter [m],Battery_Length [m],Battery_Volumetric Energy [Wh/m³],Battery_Specific Energy [Wh/kg],Battery_Capacity [Wh],Battery_Mass_battery [kg],Radiator_Radiator material,Radiator_A_radiator [m2],Radiator_rho [kg/m³],Radiator_emissivity,Radiator_thickness [m],Radiator_Q_rad [W/K⁴],Radiator_Mass_radiator [kg],CubeSat mass,score_4orbits,score_8orbits,score_15orbits,subscore_4_Power,subscore_4_Thermal,subscore_4_OBC,subscore_4_Comm,subscore_4_Payload,subscore_8_Power,subscore_8_Thermal,subscore_8_OBC,subscore_8_Comm,subscore_8_Payload,subscore_15_Power,subscore_15_Thermal,subscore_15_OBC,subscore_15_Comm,subscore_15_Payload
3200,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,Li-polymer,3,0.018,0.065,169500,119.0,8.410836785804907,0.0706793007210496,Aluminizedteflon_2mil,0.03,2200,0.78,0.002,1.3267799999999996e-09,0.132,0.3825038939163159,4.27896977861722,4.008162620468853,3.8550948791624293,0.8962742636941367,0.4122447448116685,0.2494166396592437,0.4146657335822836,0.37538461538461537,0.894404434159018,0.3758211337005573,0.24970832658163405,0.34798318924725524,0.3541769041769042,0.8945997142446838,0.3579044972548269,0.24985180131967416,0.3246419872493838,0.3278628968567367
3300,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Polyimide1,0.28,50.0,0.03,11.4828,0.229656,NiH2_single,3,0.018,0.065,85500,57.0,4.242634484875041,0.0744321839451761,Aluminizedkapton_0.5mil,0.03,1420,0.55,0.0005,9.3555e-10,0.0213,0.3932944339451761,5.9099263300746285,5.419246494312272,5.038890171902718,0.8552486830415508,0.7697361694580307,0.415625621277424,0.7297152512515772,0.36109401709401706,0.8536927520535106,0.6797847805691417,0.3991034418788918,0.5587442883248481,0.36117936117936117,0.8514532163596795,0.5777584260068802,0.2999171757776685,0.6095405184044623,0.3612130785026062
3400,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Polyimide1,0.28,50.0,0.03,11.4828,0.229656,NaS,3,0.046,0.08,399000,210.0,159.14378471660427,0.7578275462695442,Aluminizedmylar,0.03,1500,0.34,0.00025,5.7834e-10,0.01125,1.0666397962695442,6.284274247234361,5.857248586887305,5.311196835541386,0.8980072454041852,0.9965974669474733,0.415625621277424,0.7297152512515772,0.36109401709401706,0.8980270742794652,0.9531414484289549,0.3991034418788918,0.5587442883248481,0.36117936117936117,0.8979626900279495,0.7127484929999895,0.2999171757776685,0.6095405184044623,0.3612130785026062
3500,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Polyimide1,0.28,50.0,0.03,11.4828,0.229656,LiFePO4,3,0.021,0.07,103000,89.0,7.491779562960483,0.0841772984602301,Aluminizedteflon_5mil,0.03,2200,0.66,0.005,1.12266e-09,0.33,0.7117395484602302,5.942602886625278,5.3218750699334265,4.8786724009657005,0.8854828201176587,0.7642358044799009,0.415625621277424,0.7297152512515772,0.36109401709401706,0.8836901207854365,0.5997936748502712,0.3991034418788918,0.5587442883248481,0.36117936117936117,0.8825811214001668,0.47422698693638066,0.2999171757776685,0.6095405184044623,0.3612130785026062
3600,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Polyimide2,0.148,75.0,0.03,6.06948,0.0809264,NiH2_common,3,0.046,0.08,84000,56.0,33.50395467717985,0.5982849049496402,Aluminizedkapton_1mil,0.03,1420,0.67,0.001,1.1396699999999996e-09,0.0426,0.7897175549496401,4.408660723028912,4.148798459763166,4.029659409954602,0.9047087729659147,0.47261383768875337,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.903533298560505,0.4211786525035681,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.9041589535467875,0.39587787958814846,0.29992004683063367,0.3246419872493838,0.3048775864792292
3700,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Polyimide2,0.148,75.0,0.03,6.06948,0.0809264,LiSOCl2,3,0.021,0.07,176000,110.0,12.801487408553836,0.1163771582595803,Betacloth,0.03,1600,0.86,0.003,1.4628599999999996e-09,0.144,0.4092098082595803,4.318624421178948,4.1041267155898336,4.008371916424742,0.9112439052898642,0.4232279970219376,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.909563793395272,0.39634142294786345,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.9098589285127769,0.38311601892389413,0.29992004683063367,0.3246419872493838,0.3048775864792292
3800,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Polyimide2,0.148,75.0,0.03,6.06948,0.0809264,LiFe_21700,3,0.021,0.07,69730,57.75,5.071862028400334,0.0878244507082308,Whitepaints_S13G-LO,0.03,1300,0.85,0.003,1.4458499999999995e-09,0.117,0.3536571007082308,4.296714866991591,4.086042521491379,3.991989728874774,0.8949315782677114,0.4201212840949192,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.8932746185708652,0.3947555433541785,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.8933709508408809,0.38227823149066953,0.29992004683063367,0.3246419872493838,0.3048775864792292
3900,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,CFRP_substrate1,0.15,69.0,0.03,6.1515,0.0891521739130434,NiH2_individual,3,0.021,0.07,64500,43.0,4.691454192339331,0.1091035858683565,Aluminizedkapton_2mil,0.03,1420,0.75,0.002,1.2757499999999999e-09,0.0852,0.3513620097814,4.306793118746517,4.090036208526582,3.9928902404352202,0.8921532655961898,0.4263953177878458,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.8905341912163566,0.39790920667673463,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.8906077403884974,0.3838969964383388,0.29992004683063367,0.3246419872493838,0.3048775864792292
4000,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,CFRP_substrate1,0.15,69.0,0.03,6.1515,0.0891521739130434,LiCF,3,0.018,0.065,215600,98.0,10.698385905719988,0.1091672031195917,Astroquartz,0.03,2000,0.8,0.0015,1.3607999999999999e-09,0.09,0.3562256270326351,4.3178164991315064,4.103085244229571,4.007177798843618,0.9098919546189987,0.4234605202947124,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.9081957570521594,0.3964350573317494,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.9084444460949512,0.38314133438901654,0.29992004683063367,0.3246419872493838,0.3048775864792292
4100,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,CFRP_substrate1,0.15,69.0,0.03,6.1515,0.0891521739130434,LiFe_18650,3,0.018,0.065,69730,57.75,3.460104124331423,0.0599152229321458,Whitepaints_Z93,0.03,1300,0.92,0.001,1.5649199999999996e-09,0.039,0.2559736468451893,4.2694210593692,4.068975961246329,3.975964020701455,0.8789955755571401,0.4112833434240337,0.3063550948441857,0.40895451695987006,0.31319658119658117,0.8774992000462427,0.3902324174981078,0.3045453927234936,0.3455932652528416,0.3094840294840295,0.877498827817922,0.37987754671085183,0.30229913076122683,0.32341463080390315,0.3048775864792292
4200,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,CFRP_substrate2,0.185,84.0,0.03,7.586849999999999,0.0903196428571428,NiCd,3,0.018,0.065,54000,30.0,2.6795586220263417,0.0893186207342113,Aluminizedkapton_5mil,0.03,1420,0.86,0.005,1.4628599999999996e-09,0.213,0.4605445135913542,4.287756236004193,4.0679950054911105,3.9687945618772473,0.8623331440804587,0.4314765540998641,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.8612441649136278,0.4004742392850492,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.8610804293256629,0.38522431796838785,0.29992004683063367,0.3246419872493838,0.3048775864792292
4300,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,CFRP_substrate2,0.185,84.0,0.03,7.586849999999999,0.0903196428571428,LiSO2,3,0.021,0.07,144000,90.0,10.473944243362228,0.1163771582595803,Maxorb,0.03,2100,0.1,0.0015,1.7009999999999999e-10,0.0945,0.3691030511167231,4.380829680967379,4.104612589814498,3.9760824107108523,0.9082634323847395,0.4560913747252431,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.9067871050603334,0.3977904487993172,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.9069482732282217,0.36911244399968796,0.29992004683063367,0.3246419872493838,0.3048775864792292
4400,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,CFRP_substrate2,0.185,84.0,0.03,7.586849999999999,0.0903196428571428,LiIon_21700,3,0.018,0.065,228500,190.4,11.338502687648504,0.0595509594939522,Whitepaints_ZOT,0.03,1300,0.91,0.002,1.5479099999999999e-09,0.078,0.2957768523510951,4.305861276913384,4.096640016316285,4.003315785684886,0.9089846859579829,0.41804732353939034,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.9075154552072242,0.39362602724309415,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.9076952859272018,0.38161328402717704,0.29992004683063367,0.3246419872493838,0.3048775864792292
4500,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,CFRP_substrate2,0.185,84.0,0.03,7.586849999999999,0.0903196428571428,Li-polymer,3,0.018,0.065,169500,119.0,8.410836785804907,0.0706793007210496,Metallic_VDA,0.03,2700,0.04,0.002,6.803999999999999e-11,0.162,0.3909051935781925,4.269868069129585,4.077304302679218,3.992129051965665,0.9053656139619478,0.40246686433611045,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.9038930203414967,0.38596454952129566,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.9040054719220224,0.37784712332354464,0.29992004683063367,0.3246419872493838,0.3048775864792292
4600,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,PCB1,0.18,95.0,0.03,7.381799999999999,0.0777031578947368,LiSO2,3,0.021,0.07,144000,90.0,10.473944243362228,0.1163771582595803,Quartzmirror,0.03,1333,0.8,0.008,1.3607999999999999e-09,0.31992,0.5819065661543172,4.358102033278986,4.123468622957779,4.017289433510761,0.9084357790127318,0.4442982297349616,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.9069327943019906,0.4069463778831097,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.9071041432238829,0.3885731433303099,0.29992004683063367,0.3246419872493838,0.3048775864792292
4700,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,PCB1,0.18,95.0,0.03,7.381799999999999,0.0777031578947368,LiIon_18650,3,0.018,0.065,184500,155.1,9.155158625256668,0.059027457287277,Whitepaints_chemglazeA276,0.03,1300,0.88,0.001,1.49688e-09,0.039,0.2436368651820138,4.298909044913539,4.092058283103154,3.999891255047851,0.9068235211101864,0.41567159753791005,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.905317863219255,0.39237993087124345,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.9054578069224746,0.38092284819460287,0.29992004683063367,0.3246419872493838,0.3048775864792292
4800,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,PCB1,0.18,95.0,0.03,7.381799999999999,0.0777031578947368,LiFePO4,3,0.021,0.07,103000,89.0,7.491779562960483,0.0841772984602301,Metallic_bareAl,0.03,2700,0.1,0.001,1.7009999999999999e-10,0.081,0.3107867063549669,4.325115748710304,4.073014108081214,3.9573656165665083,0.9034903062556148,0.43007779419600356,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.9019989216076489,0.3847444608626702,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.9020962713814994,0.3624451657782607,0.29992004683063367,0.3246419872493838,0.3048775864792292
4900,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,PCB2,0.174,100.0,0.03,7.135739999999999,0.0713573999999999,NiH2_single,3,0.018,0.065,85500,57.0,4.242634484875041,0.0744321839451761,Silveredteflon_2mil,0.03,2100,0.66,0.002,1.12266e-09,0.126,0.3396958339451761,4.321767949472262,4.095735743873281,3.9936944841674165,0.8871086988000663,0.43632714100451775,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.8857115848325204,0.40287112248599927,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.8856974532609941,0.3864142336045159,0.29992004683063367,0.3246419872493838,0.3048775864792292
5000,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,PCB2,0.174,100.0,0.03,7.135739999999999,0.0713573999999999,NaS,3,0.046,0.08,399000,210.0,159.14378471660427,0.7578275462695442,Blackpaints_chemglazeZ306,0.03,1200,0.89,0.0015,1.5138899999999996e-09,0.054,0.9510911962695442,4.3811051971187505,4.132994209155359,4.018870751231903,0.8988309749072295,0.4610226054025505,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.8988463097100846,0.4153721424395876,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.8988430380281135,0.392916852490668,0.29992004683063367,0.3246419872493838,0.3048775864792292
5100,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,PCB2,0.174,100.0,0.03,7.135739999999999,0.0713573999999999,LiFe_21700,3,0.021,0.07,69730,57.75,5.071862028400334,0.0878244507082308,Metallic_VDG,0.03,8400,0.03,0.001,5.102999999999999e-11,0.252,0.4790881007082308,4.4082672990955505,4.1436970600502745,4.02161977243902,0.8936689490636731,0.47823876707942975,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.892210753790043,0.4239077485609112,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.8922349320789421,0.3971825261892723,0.29992004683063367,0.3246419872493838,0.3048775864792292
5200,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Additive_manufacture_substrate,0.199,53.6,0.03,8.16099,0.1522572761194029,NiH2_common,3,0.046,0.08,84000,56.0,33.50395467717985,0.5982849049496402,Silveredteflon_5mil,0.03,2100,0.78,0.005,1.3267799999999996e-09,0.315,1.1334484310690431,4.914998709436892,4.430303711623872,4.176700399315191,0.9040094008774688,0.5676860428523129,0.3360194881204245,0.5077661877027917,0.32757264957264953,0.9029335926517648,0.46873465396342406,0.3258657986283131,0.3869421403611384,0.3198157248157248,0.9035129090047952,0.4200608402903617,0.31326580948074767,0.3446495355524094,0.3101911230453325
5300,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Additive_manufacture_substrate,0.199,53.6,0.03,8.16099,0.1522572761194029,LiSOCl2,3,0.021,0.07,176000,110.0,12.801487408553836,0.1163771582595803,Blackpaints_3Mblackvelvet,0.03,1200,0.84,0.002,1.4288399999999996e-09,0.072,0.4085406843789833,4.33250760455117,4.110637424104607,4.01093632386136,0.9094294138485164,0.43093276504544475,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.9080324603063645,0.40016887615655583,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.9082210278041046,0.38503623565043843,0.29992004683063367,0.3246419872493838,0.3048775864792292
5400,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Additive_manufacture_substrate,0.199,53.6,0.03,8.16099,0.1522572761194029,LiFe_18650,3,0.018,0.065,69730,57.75,3.460104124331423,0.0599152229321458,Metallic_anodizedAl,0.03,2750,0.88,0.002,1.49688e-09,0.165,0.4450787490515488,4.300813844588193,4.080869810688945,3.981691676424588,0.8768992047555324,0.43080962071149387,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.8757294609667785,0.40012212071149383,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.8756109962832538,0.38502705561069644,0.29992004683063367,0.3246419872493838,0.3048775864792292
5500,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,FlexiblePV,0.3,100.0,0.03,12.303,0.1230299999999999,NiH2_individual,3,0.021,0.07,64500,43.0,4.691454192339331,0.1091035858683565,Aluminizedteflon_2mil,0.03,2200,0.78,0.002,1.3267799999999996e-09,0.132,0.4320398358683565,4.870233171120223,4.640364787650853,4.34298364533611,0.8880466992467053,0.5501992583010871,0.2999268770053408,0.5657332873494191,0.3304957264957265,0.8669224185441579,0.4100024990418278,0.399102748137342,0.44716433237686526,0.33918918918918917,0.858490225258458,0.33404540955866996,0.296682582122926,0.5253799681396606,0.3456483967777602
5600,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,FlexiblePV,0.3,100.0,0.03,12.303,0.1230299999999999,LiCF,3,0.018,0.065,215600,98.0,10.698385905719988,0.1091672031195917,Aluminizedkapton_0.5mil,0.03,1420,0.55,0.0005,9.3555e-10,0.0213,0.3214034531195917,5.941705627301431,5.456612844020859,5.077035574467155,0.8956662898945299,0.7549764431128041,0.415625621277424,0.7297152512515772,0.36109401709401706,0.8939320241788619,0.6718769060757671,0.3991034418788918,0.5587442883248481,0.36117936117936117,0.8932579946268265,0.5718824067762395,0.2999171757776685,0.6095405184044623,0.3612130785026062
5700,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,FlexiblePV,0.3,100.0,0.03,12.303,0.1230299999999999,LiIon_21700,3,0.018,0.065,228500,190.4,11.338502687648504,0.0595509594939522,Aluminizedmylar,0.03,1500,0.34,0.00025,5.7834e-10,0.01125,0.2617372094939522,5.637751105680215,5.034453391413834,4.672697468948356,0.8969588538144254,0.6455828382261994,0.46266954436440866,0.6015412827951876,0.3534017094017094,0.8952359605347403,0.5003563084856205,0.38290838109351333,0.530182866153865,0.35565110565110564,0.8945959169700446,0.43922260283501496,0.2830811424670079,0.5672971116912349,0.35302479861001423
5800,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Triple_junction_GaAs,0.22,46.0,0.03,9.0222,0.1961347826086956,NiCd,3,0.018,0.065,54000,30.0,2.6795586220263417,0.0893186207342113,Aluminizedteflon_5mil,0.03,2200,0.66,0.005,1.12266e-09,0.33,0.683359653342907,4.775766248890965,4.376307393508641,4.026745831950215,0.86132931124807,0.5143433351478128,0.2999268770053408,0.5657332873494191,0.3304957264957265,0.8313587633627055,0.39701231662929426,0.33129755586823856,0.43697742513588056,0.33594594594594596,0.8175123936612273,0.33929763270652746,0.26860130080180855,0.4338036940958183,0.32756278628968566
5900,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Triple_junction_GaAs,0.22,46.0,0.03,9.0222,0.1961347826086956,LiSO2,3,0.021,0.07,144000,90.0,10.473944243362228,0.1163771582595803,Aluminizedkapton_1mil,0.03,1420,0.67,0.001,1.1396699999999996e-09,0.0426,0.4230181908682759,4.667007856990831,4.0084165215646745,3.596938290254931,0.9073633861942952,0.4517399903472949,0.29992205637303454,0.5482149113854591,0.3285213675213675,0.9014251344908725,0.2720085088658134,0.30655927278628375,0.41784127228132045,0.329477886977887,0.8982473257655429,0.18316502903009332,0.27485255004219766,0.41189970542969934,0.32324751224135206
6000,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Triple_junction_GaAs,0.22,46.0,0.03,9.0222,0.1961347826086956,LiIon_18650,3,0.018,0.065,184500,155.1,9.155158625256668,0.059027457287277,Betacloth,0.03,1600,0.86,0.003,1.4628599999999996e-09,0.144,0.4670684898959727,4.339375291880192,4.112687116988895,4.010396198360183,0.9056759073379912,0.4361592510365369,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.9043462207571008,0.40280276955505545,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.9044184169653927,0.3863948425653525,0.29992004683063367,0.3246419872493838,0.3048775864792292
6100,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Triple_junction_GaAs,0.22,46.0,0.03,9.0222,0.1961347826086956,Li-polymer,3,0.018,0.065,169500,119.0,8.410836785804907,0.0706793007210496,Whitepaints_S13G-LO,0.03,1300,0.85,0.003,1.4458499999999995e-09,0.117,0.4517203333297452,4.337444159380912,4.111150988608169,4.009037157344304,0.9043915618210446,0.4358076265208759,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.9030680502089682,0.40262012652087587,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.9031196227458709,0.3862953208823352,0.29992004683063367,0.3246419872493838,0.3048775864792292
6200,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,NiH2_single,3,0.018,0.065,85500,57.0,4.242634484875041,0.0744321839451761,Aluminizedkapton_2mil,0.03,1420,0.75,0.002,1.2757499999999999e-09,0.0852,0.3294567771404424,4.265236625076807,4.034756572200195,3.935686607301082,0.8859044982023129,0.40908220321526556,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.8846921499178675,0.3741909995115619,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.884606654202727,0.35702814846952213,0.29985154841499007,0.32654880769130046,0.3053482862107092
6300,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,NaS,3,0.046,0.08,399000,210.0,159.14378471660427,0.7578275462695442,Astroquartz,0.03,2000,0.8,0.0015,1.3607999999999999e-09,0.09,1.0176521394648106,4.508266052586693,4.171263240578919,4.008688531624294,0.8988325371753754,0.5175113263043412,0.2998491713256164,0.4244487227569626,0.3145726495726496,0.8988475832669814,0.42863169667471157,0.29985148630119096,0.3520769930917631,0.31047297297297294,0.8988445190611235,0.3849121432606497,0.2998526249895881,0.3267443790186765,0.30538619491391567
6400,VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,16,0.1,0.3,5000.0,1.0,200000.0,0.035,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,LiFePO4,3,0.021,0.07,103000,89.0,7.491779562960483,0.0841772984602301,Whitepaints_Z93,0.03,1300,0.92,0.001,1.5649199999999996e-09,0.039,0.2930018916554964,4.304013360154418,4.093028019812153,3.998634070932241,0.90257684647272,0.420112602331822,0.2999183199986478,0.4146657335822836,0.31319658119658117,0.9012258236872318,0.39462880603552575,0.2999194774864351,0.34798318924725524,0.3094840294840295,0.9012661649484872,0.3820934230910678,0.29992004683063367,0.3246419872493838,0.3048775864792292
