Communication_Communication band,Communication_Frequency [GHz],Communication_Beamwidth [deg],Communication_D_r [m],Communication_Required Eb/N0 [dB],Communication_Efficiency,Communication_D_antenna [m],Communication_Mass_communication [kg],Communication_Data Rate [bps],OBC_cpu_DMIPS,OBC_cpu_power_idle,OBC_power max,OBC_cpu efficiency,OBC_recovery rate,OBC_Throughtput per W,OBC_Mass_OBC,SolarArray_Solar Material,SolarArray_Efficiency,SolarArray_Specific Power [W/kg],SolarArray_A_solar [m^2],SolarArray_P_solar_max [W],SolarArray_Mass_solar_array [kg],Battery_Battery type,Battery_Number of cell,Battery_Diameter [m],Battery_Length [m],Battery_Volumetric Energy [Wh/m³],Battery_Specific Energy [Wh/kg],Battery_Capacity [Wh],Battery_Mass_battery [kg],Radiator_Radiator material,Radiator_A_radiator [m2],Radiator_rho [kg/m³],Radiator_emissivity,Radiator_thickness [m],Radiator_Q_rad [W/K⁴],Radiator_Mass_radiator [kg],CubeSat mass,score_4orbits,score_8orbits,score_15orbits,subscore_4_Power,subscore_4_Thermal,subscore_4_OBC,subscore_4_Comm,subscore_4_Payload,subscore_8_Power,subscore_8_Thermal,subscore_8_OBC,subscore_8_Comm,subscore_8_Payload,subscore_15_Power,subscore_15_Thermal,subscore_15_OBC,subscore_15_Comm,subscore_15_Payload,al_order
UHF1,0.5,60.0,0.08,10.0,0.51,0.7,0.15234375,25876.622507867574,90,0.4,1.1,7000.0,1.5,300000.0,0.042,CFRP_substrate1,0.15,69.0,0.03,6.1515,0.0891521739130434,Li-polymer,3,0.018,0.065,169500,119.0,8.410836785804907,0.0706793007210496,Betacloth,0.03,1600,0.86,0.003,1.4628599999999996e-09,0.144,0.4981752246340931,4.586019255153984,4.234815069106526,3.998548056617956,0.8954160057116068,0.43226083741642995,0.3274914811703312,0.4263165065687508,0.37538461538461537,0.8943609486759382,0.4009089855645781,0.305818589091982,0.3506949507388454,0.3541769041769042,0.8949777146490776,0.38548712830236187,0.27870901389427716,0.3242247848562888,0.3278628968567367,2541
UHF1,0.5,60.0,0.08,10.0,0.51,0.7,0.15234375,25876.622507867574,500,1.5,3.0,20000.0,3.0,500000.0,0.075,Polyimide2,0.148,75.0,0.03,6.06948,0.0809264,NiH2_common,3,0.046,0.08,84000,56.0,33.50395467717985,0.5982849049496402,Metallic_anodizedAl,0.03,2750,0.88,0.002,1.49688e-09,0.165,1.0715550549496402,5.721836400727728,4.871117715191691,4.274570705432263,0.9289534307644616,0.5605428504525234,0.39507686238043305,0.6401207102940684,0.4657264957264957,0.9089682329697797,0.4651771097117827,0.3545433079767658,0.43650157942132684,0.4191031941031941,0.8513089769607254,0.41826706279146486,0.303770046851118,0.3652278253717972,0.3612541462644132,2542
UHF1,0.5,60.0,0.08,10.0,0.51,0.7,0.15234375,25876.622507867574,1000,1.5,2.5,25000.0,4.0,600000.0,0.12,PCB2,0.174,100.0,0.03,7.135739999999999,0.0713573999999999,NiH2_single,3,0.018,0.065,85500,57.0,4.242634484875041,0.0744321839451761,Whitepaints_S13G-LO,0.03,1300,0.85,0.003,1.4458499999999995e-09,0.117,0.5351333339451761,4.826229149558088,4.21880540274656,3.928892988112352,0.7187232479616337,0.43788138707683333,0.273840246318823,0.7302297616725546,0.41606837606837604,0.7226356087117864,0.3887633315212778,0.24955091553045225,0.4971807246203253,0.3834152334152334,0.7223763062825304,0.3646023459005626,0.24973888803942568,0.4077014574073748,0.3490917706523456,2543
S_band3,3.6,22.5,0.08,7.5,0.63,0.2592592592592592,0.8544252441773101,13231.153889448362,1000,1.5,2.5,25000.0,4.0,600000.0,0.12,PCB1,0.18,95.0,0.03,7.381799999999999,0.0777031578947368,LiIon_21700,3,0.018,0.065,228500,190.4,11.338502687648504,0.0595509594939522,Blackpaints_3Mblackvelvet,0.03,1200,0.84,0.002,1.4288399999999996e-09,0.072,1.1836793615659993,7.390358412421905,6.147014531527093,5.025479071549357,0.8711351996383038,0.6153777249573704,0.7288195472842225,0.8676947612924013,0.6502991452991453,0.8740085859087737,0.4776045768092223,0.51173653969051,0.744642408978182,0.5517506142506143,0.874184872186124,0.4098344866931129,0.34401555425340263,0.6055647447666923,0.42947401674301056,2544
C_band,4.0,22.5,0.075,8.0,0.5,0.2333333333333333,1.172051089406461,8225.61147464575,160,0.4,1.2,12000.0,2.5,400000.0,0.05,Polyimide2,0.148,75.0,0.03,6.06948,0.0809264,NiH2_individual,3,0.021,0.07,64500,43.0,4.691454192339331,0.1091035858683565,Metallic_anodizedAl,0.03,2750,0.88,0.002,1.49688e-09,0.165,1.5770810752748177,5.1074331310510335,4.48354183625006,4.107222777766381,0.8617595373167511,0.5605280843117485,0.3454919555461907,0.5547733133691783,0.37538461538461537,0.8612062245990094,0.4651831769043411,0.31875506428605915,0.400587728719877,0.3541769041769042,0.8616514377158979,0.41828337782183783,0.28536217519951224,0.3466174294106956,0.3278628968567367,2545
C_band,4.0,22.5,0.075,8.0,0.5,0.2333333333333333,1.172051089406461,8225.61147464575,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Triple_junction_GaAs,0.22,46.0,0.03,9.0222,0.1961347826086956,LiSO2,3,0.021,0.07,144000,90.0,10.473944243362228,0.1163771582595803,Whitepaints_Z93,0.03,1300,0.92,0.001,1.5649199999999996e-09,0.039,1.5685630302747369,6.122108274942697,5.131415150235484,4.4621939116530465,0.9021917899499188,0.5920238745853694,0.4986555241781266,0.6802151356005677,0.47470085470085466,0.9002859347866964,0.4809220227335176,0.4289976112345097,0.4501137478224119,0.4255528255528256,0.9004759771082829,0.4262714423172942,0.3420617187097993,0.3695702858762671,0.36457115779497706,2546
L_band1,1.35,60.0,0.09,9.0,0.62,0.2592592592592592,0.0828934936523437,50122.333674452246,60,0.25,0.7,6000.0,1.2,300000.0,0.038,Polyimide1,0.28,50.0,0.03,11.4828,0.229656,LiCF,3,0.018,0.065,215600,98.0,10.698385905719988,0.1091672031195917,Quartzmirror,0.03,1333,0.8,0.008,1.3607999999999999e-09,0.31992,0.7796366967719355,5.84401944147448,5.134366494322123,4.621296840048638,0.8971256018348334,0.5679067835125609,0.36634439267036045,0.6771656303985161,0.5393162393162393,0.8940546963269786,0.3494322464755238,0.35529199413902124,0.5632966267839925,0.5706695331695332,0.8891611362270025,0.24125888203259532,0.28435674965673235,0.605023059114435,0.5711104090980887,2547
S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,160,0.4,1.2,12000.0,2.5,400000.0,0.05,Polyimide1,0.28,50.0,0.03,11.4828,0.229656,LiIon_18650,3,0.018,0.065,184500,155.1,9.155158625256668,0.059027457287277,Betacloth,0.03,1600,0.86,0.003,1.4628599999999996e-09,0.144,0.6291898434630847,5.895984738585444,5.4310388154443645,4.825312940826118,0.8919079796045101,0.48978186101210414,0.4576122646332874,0.7508295174287434,0.47470085470085466,0.8830592089549483,0.29959204619728935,0.48781705936188824,0.6984153313800414,0.5242321867321866,0.8753625766152201,0.2061037523177967,0.4363460785334413,0.669899748579623,0.49603538145632603,2548
S_band1,2.4,30.0,0.1,11.0,0.71,0.2916666666666667,0.2531630353117955,33378.25204760728,16,0.1,0.3,5000.0,1.0,200000.0,0.035,FlexiblePV,0.3,100.0,0.03,12.303,0.1230299999999999,NiH2_common,3,0.046,0.08,84000,56.0,33.50395467717985,0.5982849049496402,Blackpaints_3Mblackvelvet,0.03,1200,0.84,0.002,1.4288399999999996e-09,0.072,1.0814779402614358,6.230806172714837,5.274615232819212,4.443044662158079,0.9027408283123299,0.6376637111028145,0.5603524263296598,0.8134988589289289,0.35788888888888887,0.9028048442280519,0.3729252851768886,0.457505028640714,0.738580810158693,0.35887592137592134,0.9029327998673735,0.20271348558384208,0.3802326975200123,0.708527201922921,0.3511230453324909,2549
S_band3,3.6,22.5,0.08,7.5,0.63,0.2592592592592592,0.8544252441773101,13231.153889448362,160,0.4,1.2,12000.0,2.5,400000.0,0.05,Polyimide1,0.28,50.0,0.03,11.4828,0.229656,Li-polymer,3,0.018,0.065,169500,119.0,8.410836785804907,0.0706793007210496,Silveredteflon_5mil,0.03,2100,0.78,0.005,1.3267799999999996e-09,0.315,1.5197605448983598,7.97336203332936,7.165082148532579,6.413223431971772,0.8730598635789424,0.8699064344236431,0.7210508497914281,0.9049233123622638,0.6502991452991453,0.8714625414430126,0.5921749529421617,0.6165115225973447,0.9125682730795868,0.6504299754299754,0.8705814940097208,0.3517364983417402,0.5871911040225273,0.927534031243942,0.6504975517295846,2550
X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,60,0.25,0.7,6000.0,1.2,300000.0,0.038,Polyimide1,0.28,50.0,0.03,11.4828,0.229656,LiFe_21700,3,0.021,0.07,69730,57.75,5.071862028400334,0.0878244507082308,Blackpaints_chemglazeZ306,0.03,1200,0.89,0.0015,1.5138899999999996e-09,0.054,0.6794804507082309,5.902037815497964,5.39532503451129,4.967700114085915,0.8761413721695803,0.45902346619555817,0.519645795998122,0.7473251182555463,0.4585470085470085,0.8747548691765998,0.38430124397333587,0.46737602087979396,0.6799911181331532,0.4279176904176904,0.8699600937510379,0.3475456656785678,0.3986771519078307,0.6473978760962642,0.38767967145790555,2551
S_band3,3.6,22.5,0.08,7.5,0.63,0.2592592592592592,0.8544252441773101,13231.153889448362,60,0.25,0.7,6000.0,1.2,300000.0,0.038,Polyimide1,0.28,50.0,0.03,11.4828,0.229656,NiH2_single,3,0.018,0.065,85500,57.0,4.242634484875041,0.0744321839451761,Blackpaints_3Mblackvelvet,0.03,1200,0.84,0.002,1.4288399999999996e-09,0.072,1.2685134281224866,7.39605495165679,6.595229758055784,5.76764629958329,0.8368163703890864,0.6430863347974266,0.7288212703542483,0.8676947612924013,0.6502991452991453,0.8353063249022269,0.4491789273900193,0.6752480103202105,0.7572175024880801,0.6504299754299754,0.8334111193569613,0.3658548967687508,0.5329448142764889,0.6978704472961352,0.562817880271679,2552
UHF2,0.8,75.0,0.1,12.0,0.57,0.35,0.624,22319.847604127903,250,1.0,2.0,18000.0,2.0,500000.0,0.065,Polyimide1,0.28,50.0,0.03,11.4828,0.229656,LiSO2,3,0.021,0.07,144000,90.0,10.473944243362228,0.1163771582595803,Whitepaints_ZOT,0.03,1300,0.91,0.002,1.5479099999999999e-09,0.078,1.1130331582595805,7.381508979613734,6.338391057556072,5.709045190450635,0.8578401330515105,0.6817979542476439,0.6343350617165633,0.9083052152934956,0.6502991452991453,0.857664791495172,0.4293234172106069,0.5094906189001864,0.8384096182890843,0.6504299754299754,0.8576176721813649,0.26734452639846856,0.526907670716737,0.7717421094231423,0.6504975517295846,2553
S_band1,2.4,30.0,0.1,11.0,0.71,0.2916666666666667,0.2531630353117955,33378.25204760728,250,1.0,2.0,18000.0,2.0,500000.0,0.065,FlexiblePV,0.3,100.0,0.03,12.303,0.1230299999999999,LiFePO4,3,0.021,0.07,103000,89.0,7.491779562960483,0.0841772984602301,Blackpaints_chemglazeZ306,0.03,1200,0.89,0.0015,1.5138899999999996e-09,0.054,0.5793703337720257,6.890273152424542,5.986985055213202,5.7442704649392,0.823011503833058,0.6132143791861882,0.5763293264316932,0.8210697598128307,0.6502991452991453,0.823088815378546,0.4704782680750771,0.37764210485997385,0.8086743069170363,0.6504299754299754,0.8223066666314998,0.3879955584800877,0.39730113141362466,0.7584873942016184,0.6504975517295846,2554
S_band3,3.6,22.5,0.08,7.5,0.63,0.2592592592592592,0.8544252441773101,13231.153889448362,1000,1.5,2.5,25000.0,4.0,600000.0,0.12,CFRP_substrate2,0.185,84.0,0.03,7.586849999999999,0.0903196428571428,NaS,3,0.046,0.08,399000,210.0,159.14378471660427,0.7578275462695442,Metallic_VDA,0.03,2700,0.04,0.002,6.803999999999999e-11,0.162,1.984572433303997,5.330042610862263,4.635487915655831,4.213870412803098,0.9268816065497664,0.5889737767818026,0.350036433940598,0.5740931751257126,0.39213675213675214,0.92612170523883,0.47942053604106183,0.3220494256087297,0.4087261931163474,0.3662162162162162,0.9280618310784711,0.4255317115690515,0.2870568496769851,0.3508420171397062,0.3340546517137893,2555
S_band2,2.0,30.0,0.1,15.0,0.68,0.35,0.1465063861758076,12726.763832425344,90,0.4,1.1,7000.0,1.5,300000.0,0.042,PCB1,0.18,95.0,0.03,7.381799999999999,0.0777031578947368,LiFePO4,3,0.021,0.07,103000,89.0,7.491779562960483,0.0841772984602301,Aluminizedteflon_5mil,0.03,2200,0.66,0.005,1.12266e-09,0.33,0.6803868425307746,5.952481189860112,5.052030997142874,4.406828528720828,0.8880087190261718,0.5161070667061516,0.4576777726761841,0.7505044781227386,0.47470085470085466,0.8865754328462027,0.4279103074468923,0.37689308409638567,0.5408663284325723,0.4255528255528256,0.8869175165410838,0.3845266553834177,0.30489183421243976,0.4384226453950603,0.36457115779497706,2556
C_band,4.0,22.5,0.075,8.0,0.5,0.2333333333333333,1.172051089406461,8225.61147464575,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Polyimide2,0.148,75.0,0.03,6.06948,0.0809264,NiH2_single,3,0.018,0.065,85500,57.0,4.242634484875041,0.0744321839451761,Aluminizedkapton_0.5mil,0.03,1420,0.55,0.0005,9.3555e-10,0.0213,1.3937096733516374,7.810638475588786,6.377057892949779,5.061000261984743,0.8353109838595183,0.7707892609265226,0.7688094003128849,0.9030607500297154,0.6502991452991453,0.835979626146061,0.5553355572228188,0.5838700788246787,0.7051663474899881,0.5517506142506143,0.8364045630934552,0.4493546958422785,0.42171602732772195,0.4877745311886289,0.42947401674301056,2557
C_band,4.0,22.5,0.075,8.0,0.5,0.2333333333333333,1.172051089406461,8225.61147464575,100,0.3,0.9,10000.0,2.0,300000.0,0.045,PCB2,0.174,100.0,0.03,7.135739999999999,0.0713573999999999,LiFe_21700,3,0.021,0.07,69730,57.75,5.071862028400334,0.0878244507082308,Silveredteflon_2mil,0.03,2100,0.66,0.002,1.12266e-09,0.126,1.5022329401146917,7.627290826010507,6.1475229692160696,4.952484488539335,0.8500711453211782,0.6970329591697983,0.7736393193824602,0.8659468258811518,0.6502991452991453,0.8501112703835283,0.518449625836465,0.610911559721071,0.5910133525559801,0.5517506142506143,0.8504105817979125,0.43060516009034444,0.4356233189693372,0.4348702728752186,0.42947401674301056,2558
UHF2,0.8,75.0,0.1,12.0,0.57,0.35,0.624,22319.847604127903,500,1.5,3.0,20000.0,3.0,500000.0,0.075,CFRP_substrate1,0.15,69.0,0.03,6.1515,0.0891521739130434,Li-polymer,3,0.018,0.065,169500,119.0,8.410836785804907,0.0706793007210496,Aluminizedkapton_0.5mil,0.03,1420,0.55,0.0005,9.3555e-10,0.0213,0.8801314746340931,7.682926231968059,6.9647419633483825,6.749641247123799,0.7145388353780943,0.9998705823375962,0.6343350322532642,0.9083052152934956,0.6502991452991453,0.5986661482295186,0.9987803045598185,0.45742009621271923,0.9212016232391609,0.6504299754299754,0.5328334425761505,0.9984147868686064,0.49096885560458436,0.8245203159232029,0.6504975517295846,2559
S_band3,3.6,22.5,0.08,7.5,0.63,0.2592592592592592,0.8544252441773101,13231.153889448362,140,0.6,1.5,8000.0,2.0,400000.0,0.058,Additive_manufacture_substrate,0.199,53.6,0.03,8.16099,0.1522572761194029,LiIon_18650,3,0.018,0.065,184500,155.1,9.155158625256668,0.059027457287277,Aluminizedmylar,0.03,1500,0.34,0.00025,5.7834e-10,0.01125,1.1349599775839905,8.196451107643195,7.95643049896962,7.905026201226511,0.8719558622582821,0.9998708390644184,0.721050859868128,0.9049233123622638,0.6502991452991453,0.8714457387902513,0.9998708390644184,0.616511526599124,0.9125682730795868,0.6504299754299754,0.8714002435200088,0.9998708390644184,0.5871911076233218,0.927534031243942,0.6504975517295846,2560
X_band1,8.0,10.0,0.05,12.0,0.7,0.2625,0.27,0.0009850618687046,500,1.5,3.0,20000.0,3.0,500000.0,0.075,PCB2,0.174,100.0,0.03,7.135739999999999,0.0713573999999999,LiCF,3,0.018,0.065,215600,98.0,10.698385905719988,0.1091672031195917,Aluminizedkapton_1mil,0.03,1420,0.67,0.001,1.1396699999999996e-09,0.0426,0.5681246031195917,7.946603367477135,7.563571976485118,7.188669968248979,0.8502692260534289,0.751560274931267,0.8472892854657914,0.9000000003665414,0.6502991452991453,0.8544225146609262,0.5835324971534893,0.8481134134325086,0.9000000009357101,0.6504299754299754,0.837076899482778,0.46187431075380364,0.8481357831267344,0.9000000020499137,0.6504975517295846,2561
X_band1,8.0,10.0,0.05,12.0,0.7,0.2625,0.27,0.0009850618687046,250,1.0,2.0,18000.0,2.0,500000.0,0.065,FlexiblePV,0.3,100.0,0.03,12.303,0.1230299999999999,LiFePO4,3,0.021,0.07,103000,89.0,7.491779562960483,0.0841772984602301,Aluminizedmylar,0.03,1500,0.34,0.00025,5.7834e-10,0.01125,0.5534572984602302,6.429883278522025,5.452035341319159,4.821106850459848,0.822861830674414,0.524029573982254,0.7260430782415994,0.6058855148334665,0.5794017094017094,0.8236886241672549,0.34605735176003183,0.5925922143408556,0.5694599435721381,0.5007985257985258,0.8242048126244292,0.22576506150748715,0.5277633290098291,0.5731283046332933,0.46275469909966827,2562
C_band,4.0,22.5,0.075,8.0,0.5,0.2333333333333333,1.172051089406461,8225.61147464575,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Polyimide1,0.28,50.0,0.03,11.4828,0.229656,LiFePO4,3,0.021,0.07,103000,89.0,7.491779562960483,0.0841772984602301,Aluminizedmylar,0.03,1500,0.34,0.00025,5.7834e-10,0.01125,1.542134387866691,8.301346625008192,8.086168228021949,7.539477602307173,0.8732821371203551,0.9998603117351013,0.7688094003128849,0.9030607500297154,0.6502991452991453,0.8714719143920105,0.9541357746980642,0.7041304051756188,0.9078135083397658,0.6504299754299754,0.8704055294335405,0.6839846560224621,0.6859107835888899,0.9171174974787377,0.6504975517295846,2563
X_band1,8.0,10.0,0.05,12.0,0.7,0.2625,0.27,0.0009850618687046,140,0.6,1.5,8000.0,2.0,400000.0,0.058,Triple_junction_GaAs,0.22,46.0,0.03,9.0222,0.1961347826086956,LiFe_18650,3,0.018,0.065,69730,57.75,3.460104124331423,0.0599152229321458,Aluminizedkapton_0.5mil,0.03,1420,0.55,0.0005,9.3555e-10,0.0213,0.6053500055408415,8.195724752761418,8.000230738335846,7.538522154941924,0.7559271033634246,0.9864368005347546,0.8472897387802796,0.9000000003665414,0.6502991452991453,0.7565921730302927,0.8724761523866065,0.8481137365462388,0.9000000009357101,0.6504299754299754,0.753863562050926,0.6504060889847157,0.8481361025599394,0.9000000020499137,0.6504975517295846,2564
X_band2,8.0,15.0,0.1,14.0,0.82,0.175,0.27,93.74590453415132,90,0.4,1.1,7000.0,1.5,300000.0,0.042,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,NiH2_single,3,0.018,0.065,85500,57.0,4.242634484875041,0.0744321839451761,Aluminizedteflon_5mil,0.03,2200,0.66,0.005,1.12266e-09,0.33,0.8183505271404424,7.55761200978408,6.795341641948653,5.550055191814286,0.81788261240293,0.6345301232664532,0.8464510162773868,0.8631071784240691,0.6502991452991453,0.8173990561924523,0.4260069751183051,0.8468688643049955,0.7554207764957441,0.6504299754299754,0.8153484747516924,0.1959062821168423,0.7848821515122335,0.6839691095450033,0.6141209919444006,2565
S_band3,3.6,22.5,0.08,7.5,0.63,0.2592592592592592,0.8544252441773101,13231.153889448362,100,0.3,0.9,10000.0,2.0,300000.0,0.045,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,LiCF,3,0.018,0.065,215600,98.0,10.698385905719988,0.1091672031195917,Aluminizedkapton_1mil,0.03,1420,0.67,0.001,1.1396699999999996e-09,0.0426,1.1531107904921682,7.597481764756405,6.742791971036931,5.720358600438315,0.8919006627271224,0.6728048779120902,0.7225440536126408,0.897770228313906,0.6502991452991453,0.8901869703931564,0.46136969272690503,0.6648120527770998,0.7848182205508301,0.6504299754299754,0.8897462856376174,0.37206547941653745,0.48430672233322325,0.7107769617301769,0.5374980255883747,2566
C_band,4.0,22.5,0.075,8.0,0.5,0.2333333333333333,1.172051089406461,8225.61147464575,250,1.0,2.0,18000.0,2.0,500000.0,0.065,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,LiFe_21700,3,0.021,0.07,69730,57.75,5.071862028400334,0.0878244507082308,Aluminizedkapton_1mil,0.03,1420,0.67,0.001,1.1396699999999996e-09,0.0426,1.4693938833099582,8.09474824530912,7.768922409904549,7.054758408959501,0.7733678659895685,0.9953647373111087,0.7688085556101356,0.9030607500297154,0.6502991452991453,0.7748840528506947,0.8784503854592569,0.7041298746752904,0.9078135083397658,0.6504299754299754,0.7739863132675339,0.5517463780759827,0.6859102800040311,0.9171174974787377,0.6504975517295846,2567
S_band3,3.6,22.5,0.08,7.5,0.63,0.2592592592592592,0.8544252441773101,13231.153889448362,1000,1.5,2.5,25000.0,4.0,600000.0,0.12,Carbon_fiber,0.21,84.5,0.03,8.6121,0.1019183431952662,LiIon_21700,3,0.018,0.065,228500,190.4,11.338502687648504,0.0595509594939522,Aluminizedkapton_1mil,0.03,1420,0.67,0.001,1.1396699999999996e-09,0.0426,1.1784945468665289,8.171943504352036,7.932990297589605,7.880244759371254,0.8590022540034057,0.9998660940910349,0.7210504845269001,0.9049233123622638,0.6502991452991453,0.8609830849526676,0.9972017422391832,0.616511318541465,0.9125682730795868,0.6504299754299754,0.8623564956937855,0.994619216812213,0.5871909183180688,0.927534031243942,0.6504975517295846,2568
VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,140,0.6,1.5,8000.0,2.0,400000.0,0.058,CFRP_substrate2,0.185,84.0,0.03,7.586849999999999,0.0903196428571428,LiFePO4,3,0.021,0.07,103000,89.0,7.491779562960483,0.0841772984602301,Aluminizedmylar,0.03,1500,0.34,0.00025,5.7834e-10,0.01125,0.276653191317373,6.818548618788553,6.4078994083991825,6.09529171756401,0.8581891364422505,0.9970440147942181,0.3629909168573048,0.7297152512515772,0.6502991452991453,0.8580233548392492,0.9976204036831069,0.3472964557164889,0.5587442883248481,0.6504299754299754,0.857861981085104,0.9968216516934811,0.24813575469589869,0.6095405184044623,0.6504975517295846,2569
VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,140,0.6,1.5,8000.0,2.0,400000.0,0.058,PCB1,0.18,95.0,0.03,7.381799999999999,0.0777031578947368,LiCF,3,0.018,0.065,215600,98.0,10.698385905719988,0.1091672031195917,Aluminizedmylar,0.03,1500,0.34,0.00025,5.7834e-10,0.01125,0.2890266110143285,6.861995142661666,6.447607950599234,6.134830737327965,0.8836416160785284,0.9995706739182333,0.3629909168573048,0.7297152512515772,0.6502991452991453,0.8832133178831498,0.9995706739182333,0.3472964557164889,0.5587442883248481,0.6504299754299754,0.8836906128146204,0.9994822562313814,0.24813575469589869,0.6095405184044623,0.6504975517295846,2570
VHF,0.3,60.0,0.1,8.0,0.59,1.1666666666666667,0.0329062499999999,74132.66352746598,500,1.5,3.0,20000.0,3.0,500000.0,0.075,PCB2,0.174,100.0,0.03,7.135739999999999,0.0713573999999999,Li-polymer,3,0.018,0.065,169500,119.0,8.410836785804907,0.0706793007210496,Aluminizedkapton_0.5mil,0.03,1420,0.55,0.0005,9.3555e-10,0.0213,0.2712429507210496,6.614336448097317,6.074113902363447,5.507023579998584,0.813070683633052,0.9039425899107854,0.3629908294419584,0.7297152512515772,0.6502991452991453,0.8165084441943753,0.8023060158367114,0.34729640230416575,0.5587442883248481,0.6504299754299754,0.7936161641035423,0.648689071380327,0.24813575469589869,0.6095405184044623,0.6504975517295846,2571
